stamp,sentiment,price
20161225,0.39987223183786164,900.1
20161224,0.4277726025271001,875.1
20161223,0.4277726025271001,911.8
20161222,0.4277726025271001,861.0
20161221,0.2816483590386045,861.7
20161220,0.2816483590386045,810.8
20161219,0.2816483590386045,789.6
20161218,0.2816483590386045,794.8
20161217,0.2816483590386045,790.7
20161216,0.3796936736131927,788.9
20161215,0.3796936736131927,780.4
20161214,0.3796936736131927,779.9
20161213,0.3796936736131927,780.3
20161212,0.3796936736131927,779.1
20161211,0.3796936736131927,772.7
20161210,0.3796936736131927,766.9
20161209,0.43782319004576975,770.5
20161208,0.43782319004576975,769.2
20161207,0.43782319004576975,765.8
20161206,0.43782319004576975,753.9
20161205,0.43782319004576975,755.7
20161204,0.43782319004576975,757.6
20161203,0.43782319004576975,765.7
20161202,0.29379326196655037,771.3
20161201,0.29379326196655037,754.0
20161130,0.29379326196655037,742.4
20161129,0.29379326196655037,730.3
20161128,0.29379326196655037,730.9
20161127,0.29379326196655037,734.8
20161126,0.35271100358911633,733.9
20161125,0.35271100358911633,737.3
20161124,0.35271100358911633,730.2
20161123,0.35271100358911633,738.8
20161122,0.35271100358911633,745.1
20161121,0.35271100358911633,729.0
20161120,0.3579517383343933,727.4
20161119,0.3579517383343933,751.4
20161118,0.3579517383343933,750.9
20161117,0.3579517383343933,740.0
20161116,0.3579517383343933,748.2
20161115,0.3579517383343933,711.3
20161114,0.3815485566088281,710.1
20161113,0.3815485566088281,705.1
20161112,0.3815485566088281,694.0
20161111,0.3815485566088281,715.0
20161110,0.4243532163835117,714.5
20161109,0.4243532163835117,716.9
20161108,0.4243532163835117,742.4
20161107,0.4243532163835117,705.3
20161106,0.4243532163835117,717.8
20161105,0.4243532163835117,717.7
20161104,0.37459906884480104,704.0
20161103,0.37459906884480104,688.1
20161102,0.37459906884480104,738.6
20161101,0.37459906884480104,726.4
20161031,0.42351258674997966,712.0
20161030,0.42351258674997966,695.0
20161029,0.42351258674997966,718.6
20161028,0.26480713905437514,702.3
20161027,0.26480713905437514,685.2
20161026,0.42814055674111173,686.8
20161025,0.3444665708146327,658.0
20161024,0.3444665708146327,655.1
20161023,0.3444665708146327,649.9
20161022,0.3444665708146327,648.3
20161021,0.3444665708146327,629.8
20161020,0.3632954194498043,629.3
20161019,0.3632954194498043,628.9
20161018,0.3632954194498043,636.7
20161017,0.45439791338417085,638.9
20161016,0.45439791338417085,638.9
20161015,0.2645992256385194,641.9
20161014,0.2645992256385194,639.0
20161013,0.2645992256385194,635.1
20161012,0.2645992256385194,638.0
20161011,0.231493274256136,640.1
20161010,0.231493274256136,618.9
20161009,0.231493274256136,617.7
20161008,0.231493274256136,617.2
20161007,0.4181447658397086,619.5
20161006,0.4181447658397086,613.4
20161005,0.4181447658397086,612.7
20161004,0.4181447658397086,610.0
20161003,0.39236930003947107,610.4
20161002,0.39236930003947107,614.9
20161001,0.39236930003947107,613.1
20160930,0.39236930003947107,612.3
20160929,0.39236930003947107,606.2
20160928,0.39236930003947107,605.8
20160927,0.3667874881555046,603.5
20160926,0.3667874881555046,606.3
20160925,0.3667874881555046,601.3
20160924,0.3667874881555046,603.2
20160923,0.3667874881555046,605.1
20160922,0.3667874881555046,596.7
20160921,0.3667874881555046,597.0
20160920,0.3667874881555046,599.3
20160919,0.41950303467340844,609.3
20160918,0.41950303467340844,610.2
20160917,0.41950303467340844,607.5
20160916,0.41950303467340844,608.2
20160915,0.41950303467340844,606.0
20160914,0.30583876254339193,607.5
20160913,0.30583876254339193,608.4
20160912,0.30583876254339193,608.7
20160911,0.30583876254339193,608.7
20160910,0.30583876254339193,623.0
20160909,0.30583876254339193,620.1
20160908,0.30583876254339193,622.0
20160907,0.30583876254339193,614.8
20160906,0.30583876254339193,610.6
20160905,0.30583876254339193,606.8
20160904,0.27703349209994277,609.3
20160903,0.27703349209994277,598.7
20160902,0.27703349209994277,575.4
20160901,0.27703349209994277,570.9
20160831,0.27703349209994277,572.6
20160830,0.27703349209994277,572.6
20160829,0.27703349209994277,575.4
20160828,0.27703349209994277,574.5
20160827,0.27703349209994277,571.6
20160826,0.27703349209994277,575.9
20160825,0.27703349209994277,576.2
20160824,0.27703349209994277,574.5
20160823,0.27703349209994277,578.7
20160822,0.27703349209994277,585.9
20160821,0.27703349209994277,580.9
20160820,0.27703349209994277,583.9
20160819,0.12397104529288874,574.5
20160818,0.12397104529288874,572.9
20160817,0.12397104529288874,574.2
20160816,0.12397104529288874,579.1
20160815,0.12397104529288874,567.5
20160814,0.12397104529288874,572.3
20160813,0.12397104529288874,586.5
20160812,0.12397104529288874,588.4
20160811,0.12397104529288874,590.2
20160810,0.12397104529288874,593.1
20160809,0.12397104529288874,584.6
20160808,0.12397104529288874,588.7
20160807,0.181541810372209,591.1
20160806,0.181541810372209,593.9
20160805,0.181541810372209,579.0
20160804,0.181541810372209,572.8
20160803,0.183626473495043,582.8
20160802,0.3933434479951281,543.6
20160801,0.19121252355762677,603.5
20160731,0.19121252355762677,633.4
20160730,0.2836800268328441,636.0
20160729,0.2836800268328441,657.4
20160728,0.2814179008072436,657.5
20160727,0.2814179008072436,657.0
20160726,0.3431396276824513,655.8
20160725,0.3431396276824513,647.0
20160724,0.2711219255654779,660.0
20160723,0.2711219255654779,656.7
20160722,0.2711219255654779,659.0
20160721,0.2711219255654779,669.3
20160720,0.2711219255654779,664.9
20160719,0.23900804057476338,671.9
20160718,0.23900804057476338,675.6
20160717,0.23900804057476338,681.5
20160716,0.2786617379853121,669.4
20160715,0.2786617379853121,669.3
20160714,0.2786617379853121,660.9
20160713,0.24593233476051457,655.9
20160712,0.24593233476051457,669.3
20160711,0.24593233476051457,650.1
20160710,0.24593233476051457,651.4
20160709,0.2546622350050327,650.9
20160708,0.2546622350050327,659.1
20160707,0.2546622350050327,641.4
20160706,0.2377765381091954,650.1
20160705,0.1550795454052526,671.0
20160704,0.2543687845687291,678.3
20160703,0.2238612967239434,666.1
20160702,0.2238612967239434,690.9
20160701,0.26863153815701046,680.6
20160630,0.26863153815701046,684.0
20160629,0.26863153815701046,639.7
20160628,0.3602535487769374,637.3
20160627,0.27628626041629173,648.6
20160626,0.27628626041629173,657.9
20160625,0.36405573272179753,662.2
20160624,0.36405573272179753,683.2
20160623,0.3428234880089395,674.0
20160622,0.29220762558609514,594.9
20160621,0.1892551974030994,651.0
20160620,0.1892551974030994,704.8
20160619,0.3540412868518666,763.1
20160618,0.3540412868518666,757.3
20160617,0.36513453672807467,750.0
20160616,0.1911184778363609,718.8
20160615,0.1911184778363609,699.2
20160614,0.1911184778363609,683.5
20160613,0.44591831699141976,690.9
20160612,0.44591831699141976,680.6
20160611,0.44591831699141976,636.3
20160610,0.44591831699141976,585.8
20160609,0.44591831699141976,577.7
20160608,0.2633669782783534,580.2
20160607,0.2633669782783534,573.8
20160606,0.2633669782783534,586.3
20160605,0.2633669782783534,583.5
20160604,0.1723816707783527,580.8
20160603,0.1723816707783527,580.0
20160602,0.1723816707783527,536.9
20160601,0.1723816707783527,538.2
20160531,0.3738575063088357,527.2
20160530,0.3738575063088357,533.8
20160529,0.3738575063088357,528.8
20160528,0.3738575063088357,520.0
20160527,0.24549939463680057,493.2
20160526,0.30560050785306075,473.3
20160525,0.30560050785306075,450.6
20160524,0.30560050785306075,449.1
20160523,0.1959593726279536,446.2
20160522,0.1959593726279536,442.9
20160521,0.1959593726279536,445.1
20160520,0.22818581619549058,444.8
20160519,0.22818581619549058,442.4
20160518,0.22818581619549058,455.5
20160517,0.3356428160035545,456.5
20160516,0.3356428160035545,456.5
20160515,0.3356428160035545,458.7
20160514,0.3356428160035545,460.0
20160513,0.45336031366018936,457.6
20160512,0.35878698100300555,455.8
20160511,0.35878698100300555,456.5
20160510,0.35878698100300555,455.6
20160509,0.35878698100300555,462.0
20160508,0.35878698100300555,459.8
20160507,0.29144092102925595,462.7
20160506,0.29144092102925595,460.2
20160505,0.29144092102925595,449.0
20160504,0.29144092102925595,448.5
20160503,0.2561029997281787,449.0
20160502,0.30442258076342743,447.0
20160501,0.30442258076342743,456.9
20160430,0.30442258076342743,454.3
20160429,0.27596816240948013,455.1
20160428,0.27596816240948013,450.3
20160427,0.27596816240948013,443.3
20160426,0.27596816240948013,470.1
20160425,0.27596816240948013,468.5
20160424,0.27596816240948013,464.9
20160423,0.33823057784887334,458.4
20160422,0.33823057784887334,447.6
20160421,0.33823057784887334,446.9
20160420,0.39943268249482516,440.0
20160419,0.4019893026176416,437.7
20160418,0.3760449666982592,431.8
20160417,0.3760449666982592,433.3
20160416,0.3760449666982592,433.9
20160415,0.28413737896522867,433.2
20160414,0.28413737896522867,426.1
20160413,0.28413737896522867,425.3
20160412,0.28413737896522867,428.7
20160411,0.28413737896522867,429.4
20160410,0.5185095039224366,421.8
20160409,0.5185095039224366,420.8
20160408,0.5185095039224366,417.6
20160407,0.24866301703706298,422.1
20160406,0.24866301703706298,421.8
20160405,0.24866301703706298,422.0
20160404,0.24866301703706298,422.4
20160403,0.24866301703706298,419.9
20160402,0.3776666102163249,419.3
20160401,0.3776666102163249,419.0
20160331,0.44691124539982524,415.4
20160330,0.35660893969401114,414.0
20160329,0.36029458182896135,413.0
20160328,0.36029458182896135,423.5
20160327,0.2509085301823485,423.5
20160326,0.2509085301823485,416.9
20160325,0.2509085301823485,416.1
20160324,0.2509085301823485,413.8
20160323,0.29806920588018937,415.9
20160322,0.29806920588018937,417.3
20160321,0.29806920588018937,415.9
20160320,0.2632188453422218,408.9
20160319,0.2632188453422218,410.6
20160318,0.2632188453422218,409.5
20160317,0.2940941216704473,415.6
20160316,0.2940941216704473,417.8
20160315,0.2940941216704473,414.2
20160314,0.2940941216704473,414.8
20160313,0.1675868356079048,414.8
20160312,0.1675868356079048,413.5
20160311,0.1675868356079048,416.4
20160310,0.470822254763685,418.8
20160309,0.470822254763685,411.5
20160308,0.470822254763685,409.9
20160307,0.27763577626939734,414.0
20160306,0.27763577626939734,404.8
20160305,0.30604978887883344,399.1
20160304,0.30604978887883344,397.5
20160303,0.30604978887883344,421.7
20160302,0.34289601025196725,415.4
20160301,0.34289601025196725,432.8
20160229,0.34289601025196725,433.3
20160228,0.456150843448238,434.6
20160226,0.456150843448238,426.6
20160225,0.456150843448238,423.9
20160224,0.2835236239049316,424.0
20160223,0.2835236239049316,421.4
20160222,0.2910002071019829,434.5
20160221,0.2910002071019829,438.8
20160220,0.2910002071019829,439.2
20160219,0.21771782491281808,425.9
20160218,0.21771782491281808,417.7
20160217,0.32126829533814855,418.4
20160216,0.32126829533814855,411.9
20160215,0.32126829533814855,400.9
20160214,0.30863521159297325,406.8
20160213,0.30490166804054747,397.7
20160212,0.26014177070001776,389.0
20160211,0.3064875485393007,379.2
